Country Macro,Country,Datos Region,Year,SCALE,Employed persons,Population,FiscalBalance_pctGDP,Debt_pctGDP,Savings_pctGDP,GDP_real_growth,CapitalFormation_pctGDP,Market Shipments
"Azerbaijan, Republic of",Azerbaijan,CEE,2026,Units,,10434000.0,-1.996,23.506,16.565,2.495,15.111,315.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2026,Millions,,10496000.0,-1.942,23.686,15.576,2.473,14.9285,165.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2026,Millions,,10496000.0,-1.942,23.686,15.576,2.473,14.9285,315.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2027,Units,,10559000.0,-1.888,23.866,14.587,2.451,14.746,380.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2027,Units,,10559000.0,-1.888,23.866,14.587,2.451,14.746,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2027,Millions,,10622000.0,-1.7745,23.881999999999998,13.907499999999999,2.451,14.4955,380.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2027,Millions,,10622000.0,-1.7745,23.881999999999998,13.907499999999999,2.451,14.4955,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2028,Units,,10685500.0,-1.661,23.898,13.228,2.451,14.245,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2028,Units,,10685500.0,-1.661,23.898,13.228,2.451,14.245,380.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2028,Millions,,10749000.0,-1.5485,24.207,13.1425,2.4565,14.3675,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2028,Millions,,10749000.0,-1.5485,24.207,13.1425,2.4565,14.3675,380.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2029,Units,,10813500.0,-1.436,24.516,13.057,2.462,14.49,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2029,Units,,10813500.0,-1.436,24.516,13.057,2.462,14.49,390.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2029,Millions,,10878000.0,-1.3824999999999998,24.7305,12.989,2.47,14.49,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2029,Millions,,10878000.0,-1.3824999999999998,24.7305,12.989,2.47,14.49,390.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2030,Units,,10943500.0,-1.329,24.945,12.921,2.478,14.49,390.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2030,Units,,10943500.0,-1.329,24.945,12.921,2.478,14.49,110.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2030,Millions,,11009000.0,-1.329,24.945,12.921,2.478,14.49,390.0
"Azerbaijan, Republic of",Azerbaijan,CEE,2030,Millions,,11009000.0,-1.329,24.945,12.921,2.478,14.49,110.0
Bangladesh,Bangladesh,AP,2022,Units,,168520000.0,-4.528,37.863,29.35,7.1,32.047,450.0
Bangladesh,Bangladesh,AP,2022,Units,,168520000.0,-4.528,37.863,29.35,7.1,32.047,910.0
Bangladesh,Bangladesh,AP,2022,Millions,,168520000.0,-4.458,38.7945,29.6475,6.4375,31.499,450.0
Bangladesh,Bangladesh,AP,2022,Millions,,168520000.0,-4.458,38.7945,29.6475,6.4375,31.499,910.0
Bangladesh,Bangladesh,AP,2023,Units,,169399500.0,-4.388,39.726,29.945,5.775,30.951,61.0
Bangladesh,Bangladesh,AP,2023,Units,,169399500.0,-4.388,39.726,29.945,5.775,30.951,2314.0
Bangladesh,Bangladesh,AP,2023,Millions,,170279000.0,-4.0415,40.349000000000004,29.141,4.9990000000000006,30.825499999999998,61.0
Bangladesh,Bangladesh,AP,2023,Millions,,170279000.0,-4.0415,40.349000000000004,29.141,4.9990000000000006,30.825499999999998,2314.0
Bangladesh,Bangladesh,AP,2024,Units,,171149000.0,-3.695,40.972,28.337,4.223,30.7,170.0
Bangladesh,Bangladesh,AP,2024,Units,,171149000.0,-3.695,40.972,28.337,4.223,30.7,2570.0
Bangladesh,Bangladesh,AP,2024,Millions,,172019000.0,-3.7424999999999997,40.6225,28.0855,3.9915,29.250999999999998,170.0
Bangladesh,Bangladesh,AP,2024,Millions,,172019000.0,-3.7424999999999997,40.6225,28.0855,3.9915,29.250999999999998,2570.0
Bangladesh,Bangladesh,AP,2025,Units,,172877500.0,-3.79,40.273,27.834,3.76,27.802,1109.0
Bangladesh,Bangladesh,AP,2025,Units,,172877500.0,-3.79,40.273,27.834,3.76,27.802,1171.0
Bangladesh,Bangladesh,AP,2025,Millions,,173736000.0,-3.865,40.2515,27.9515,4.324999999999999,28.375999999999998,1109.0
Bangladesh,Bangladesh,AP,2025,Millions,,173736000.0,-3.865,40.2515,27.9515,4.324999999999999,28.375999999999998,1171.0
Bangladesh,Bangladesh,AP,2026,Units,,174579500.0,-3.94,40.23,28.069,4.89,28.95,800.0
Bangladesh,Bangladesh,AP,2026,Units,,174579500.0,-3.94,40.23,28.069,4.89,28.95,1500.0
Bangladesh,Bangladesh,AP,2026,Millions,,175423000.0,-4.1975,40.7185,27.8085,5.29,28.8535,800.0
Bangladesh,Bangladesh,AP,2026,Millions,,175423000.0,-4.1975,40.7185,27.8085,5.29,28.8535,1500.0
Bangladesh,Bangladesh,AP,2027,Units,,176246500.0,-4.455,41.207,27.548,5.69,28.757,600.0
Bangladesh,Bangladesh,AP,2027,Units,,176246500.0,-4.455,41.207,27.548,5.69,28.757,1720.0
Bangladesh,Bangladesh,AP,2027,Millions,,177070000.0,-4.709,41.876000000000005,27.509999999999998,5.75,28.9565,600.0
Bangladesh,Bangladesh,AP,2027,Millions,,177070000.0,-4.709,41.876000000000005,27.509999999999998,5.75,28.9565,1720.0
Bangladesh,Bangladesh,AP,2028,Units,,177875500.0,-4.963,42.545,27.472,5.81,29.156,500.0
Bangladesh,Bangladesh,AP,2028,Units,,177875500.0,-4.963,42.545,27.472,5.81,29.156,1850.0
Bangladesh,Bangladesh,AP,2028,Millions,,178681000.0,-4.98,42.953500000000005,27.401,6.244999999999999,29.177500000000002,500.0
Bangladesh,Bangladesh,AP,2028,Millions,,178681000.0,-4.98,42.953500000000005,27.401,6.244999999999999,29.177500000000002,1850.0
Bangladesh,Bangladesh,AP,2029,Units,,179463000.0,-4.997,43.362,27.33,6.68,29.199,1970.0
Bangladesh,Bangladesh,AP,2029,Units,,179463000.0,-4.997,43.362,27.33,6.68,29.199,400.0
Bangladesh,Bangladesh,AP,2029,Millions,,180245000.0,-5.0649999999999995,43.7665,27.29,6.6,29.216500000000003,1970.0
Bangladesh,Bangladesh,AP,2029,Millions,,180245000.0,-5.0649999999999995,43.7665,27.29,6.6,29.216500000000003,400.0
Bangladesh,Bangladesh,AP,2030,Units,,181006000.0,-5.133,44.171,27.25,6.52,29.234,400.0
Bangladesh,Bangladesh,AP,2030,Units,,181006000.0,-5.133,44.171,27.25,6.52,29.234,1990.0
Bangladesh,Bangladesh,AP,2030,Millions,,181767000.0,-5.133,44.171,27.25,6.52,29.234,400.0
Bangladesh,Bangladesh,AP,2030,Millions,,181767000.0,-5.133,44.171,27.25,6.52,29.234,1990.0
"Belarus, Republic of",Belarus,CEE,2022,Units,,9228000.0,-1.976,40.844,25.011,-4.504,21.598,160.0
"Belarus, Republic of",Belarus,CEE,2022,Units,,9228000.0,-1.976,40.844,25.011,-4.504,21.598,40.0
"Belarus, Republic of",Belarus,CEE,2022,Millions,,9228000.0,-0.609,40.784,24.064999999999998,-0.18849999999999945,23.261499999999998,160.0
"Belarus, Republic of",Belarus,CEE,2022,Millions,,9228000.0,-0.609,40.784,24.064999999999998,-0.18849999999999945,23.261499999999998,40.0
"Belarus, Republic of",Belarus,CEE,2023,Units,,9203000.0,0.758,40.724,23.119,4.127,24.925,0.0
"Belarus, Republic of",Belarus,CEE,2023,Units,,9203000.0,0.758,40.724,23.119,4.127,24.925,66.0
"Belarus, Republic of",Belarus,CEE,2023,Millions,,9178000.0,0.9025,40.306,22.884999999999998,4.0685,25.380499999999998,0.0
"Belarus, Republic of",Belarus,CEE,2023,Millions,,9178000.0,0.9025,40.306,22.884999999999998,4.0685,25.380499999999998,66.0
"Belarus, Republic of",Belarus,CEE,2024,Units,,9155500.0,1.047,39.888,22.651,4.01,25.836,30.0
"Belarus, Republic of",Belarus,CEE,2024,Units,,9155500.0,1.047,39.888,22.651,4.01,25.836,55.0
"Belarus, Republic of",Belarus,CEE,2024,Millions,,9133000.0,0.9235,37.8345,23.359,3.053,25.845,30.0
"Belarus, Republic of",Belarus,CEE,2024,Millions,,9133000.0,0.9235,37.8345,23.359,3.053,25.845,55.0
"Belarus, Republic of",Belarus,CEE,2025,Units,,9110000.0,0.8,35.781,24.067,2.096,25.854,75.0
"Belarus, Republic of",Belarus,CEE,2025,Units,,9110000.0,0.8,35.781,24.067,2.096,25.854,25.0
"Belarus, Republic of",Belarus,CEE,2025,Millions,,9087000.0,0.981,36.2605,23.389499999999998,1.7389999999999999,25.8265,75.0
"Belarus, Republic of",Belarus,CEE,2025,Millions,,9087000.0,0.981,36.2605,23.389499999999998,1.7389999999999999,25.8265,25.0
"Belarus, Republic of",Belarus,CEE,2026,Units,,9064500.0,1.162,36.74,22.712,1.382,25.799,130.0
"Belarus, Republic of",Belarus,CEE,2026,Units,,9064500.0,1.162,36.74,22.712,1.382,25.799,20.0
"Belarus, Republic of",Belarus,CEE,2026,Millions,,9042000.0,1.097,35.9695,22.6315,1.515,25.616,130.0
"Belarus, Republic of",Belarus,CEE,2026,Millions,,9042000.0,1.097,35.9695,22.6315,1.515,25.616,20.0
"Belarus, Republic of",Belarus,CEE,2027,Units,,9019000.0,1.032,35.199,22.551,1.648,25.433,15.0
"Belarus, Republic of",Belarus,CEE,2027,Units,,9019000.0,1.032,35.199,22.551,1.648,25.433,160.0
"Belarus, Republic of",Belarus,CEE,2027,Millions,,8996000.0,0.9755,34.7685,22.7485,1.44,25.474,15.0
"Belarus, Republic of",Belarus,CEE,2027,Millions,,8996000.0,0.9755,34.7685,22.7485,1.44,25.474,160.0
"Belarus, Republic of",Belarus,CEE,2028,Units,,8973500.0,0.919,34.338,22.946,1.232,25.515,15.0
"Belarus, Republic of",Belarus,CEE,2028,Units,,8973500.0,0.919,34.338,22.946,1.232,25.515,150.0
"Belarus, Republic of",Belarus,CEE,2028,Millions,,8951000.0,0.9645,34.018,23.1425,1.0255,25.7055,15.0
"Belarus, Republic of",Belarus,CEE,2028,Millions,,8951000.0,0.9645,34.018,23.1425,1.0255,25.7055,150.0
"Belarus, Republic of",Belarus,CEE,2029,Units,,8929000.0,1.01,33.698,23.339,0.819,25.896,10.0
"Belarus, Republic of",Belarus,CEE,2029,Units,,8929000.0,1.01,33.698,23.339,0.819,25.896,150.0
"Belarus, Republic of",Belarus,CEE,2029,Millions,,8907000.0,1.0185,33.402,23.442,0.786,25.9955,10.0
"Belarus, Republic of",Belarus,CEE,2029,Millions,,8907000.0,1.0185,33.402,23.442,0.786,25.9955,150.0
"Belarus, Republic of",Belarus,CEE,2030,Units,,8884500.0,1.027,33.106,23.545,0.753,26.095,10.0
"Belarus, Republic of",Belarus,CEE,2030,Units,,8884500.0,1.027,33.106,23.545,0.753,26.095,140.0
"Belarus, Republic of",Belarus,CEE,2030,Millions,,8862000.0,1.027,33.106,23.545,0.753,26.095,10.0
"Belarus, Republic of",Belarus,CEE,2030,Millions,,8862000.0,1.027,33.106,23.545,0.753,26.095,140.0
Belgium,Belgium,WE,2022,Units,5134000.0,11618000.0,-3.62,102.701,25.612,4.26,26.926,227.0
Belgium,Belgium,WE,2022,Units,5134000.0,11618000.0,-3.62,102.701,25.612,4.26,26.926,47.0
Belgium,Belgium,WE,2022,Millions,5134000.0,11618000.0,-3.858,102.975,25.1435,2.731,26.144,227.0
Belgium,Belgium,WE,2022,Millions,5134000.0,11618000.0,-3.858,102.975,25.1435,2.731,26.144,47.0
Belgium,Belgium,WE,2023,Units,5153000.0,11680500.0,-4.096,103.249,24.675,1.202,25.362,73.0
Belgium,Belgium,WE,2023,Units,5153000.0,11680500.0,-4.096,103.249,24.675,1.202,25.362,36.0
Belgium,Belgium,WE,2023,Millions,5172000.0,11743000.0,-4.308,103.977,23.923000000000002,1.1105,24.6935,73.0
Belgium,Belgium,WE,2023,Millions,5172000.0,11743000.0,-4.308,103.977,23.923000000000002,1.1105,24.6935,36.0
Belgium,Belgium,WE,2024,Units,5180500.0,11780000.0,-4.52,104.705,23.171,1.019,24.025,116.0
Belgium,Belgium,WE,2024,Units,5180500.0,11780000.0,-4.52,104.705,23.171,1.019,24.025,425.0
Belgium,Belgium,WE,2024,Millions,5189000.0,11817000.0,-5.023999999999999,106.1035,23.019,1.0419999999999998,23.9005,116.0
Belgium,Belgium,WE,2024,Millions,5189000.0,11817000.0,-5.023999999999999,106.1035,23.019,1.0419999999999998,23.9005,425.0
Belgium,Belgium,WE,2025,Units,5204500.0,11842000.0,-5.528,107.502,22.867,1.065,23.776,65.0
Belgium,Belgium,WE,2025,Units,5204500.0,11842000.0,-5.528,107.502,22.867,1.065,23.776,395.0
Belgium,Belgium,WE,2025,Millions,5220000.0,11867000.0,-5.506,109.0335,22.825499999999998,1.0225,23.744500000000002,65.0
Belgium,Belgium,WE,2025,Millions,5220000.0,11867000.0,-5.506,109.0335,22.825499999999998,1.0225,23.744500000000002,395.0
Belgium,Belgium,WE,2026,Units,5234500.0,11890000.0,-5.484,110.565,22.784,0.98,23.713,70.0
Belgium,Belgium,WE,2026,Units,5234500.0,11890000.0,-5.484,110.565,22.784,0.98,23.713,390.0
Belgium,Belgium,WE,2026,Millions,5249000.0,11913000.0,-5.5455000000000005,111.94399999999999,22.84,1.1204999999999998,23.771,70.0
Belgium,Belgium,WE,2026,Millions,5249000.0,11913000.0,-5.5455000000000005,111.94399999999999,22.84,1.1204999999999998,23.771,390.0
Belgium,Belgium,WE,2027,Units,5249000.0,11934000.0,-5.607,113.323,22.896,1.261,23.829,70.0
Belgium,Belgium,WE,2027,Units,5249000.0,11934000.0,-5.607,113.323,22.896,1.261,23.829,380.0
Belgium,Belgium,WE,2027,Millions,5249000.0,11955000.0,-5.7335,114.8295,23.056,1.2285,23.8215,70.0
Belgium,Belgium,WE,2027,Millions,5249000.0,11955000.0,-5.7335,114.8295,23.056,1.2285,23.8215,380.0
Belgium,Belgium,WE,2028,Units,5249000.0,11975500.0,-5.86,116.336,23.216,1.196,23.814,390.0
Belgium,Belgium,WE,2028,Units,5249000.0,11975500.0,-5.86,116.336,23.216,1.196,23.814,60.0
Belgium,Belgium,WE,2028,Millions,5249000.0,11996000.0,-6.0,117.93299999999999,23.2905,1.23,23.7715,390.0
Belgium,Belgium,WE,2028,Millions,5249000.0,11996000.0,-6.0,117.93299999999999,23.2905,1.23,23.7715,60.0
Belgium,Belgium,WE,2029,Units,5249000.0,12014500.0,-6.14,119.53,23.365,1.264,23.729,60.0
Belgium,Belgium,WE,2029,Units,5249000.0,12014500.0,-6.14,119.53,23.365,1.264,23.729,380.0
Belgium,Belgium,WE,2029,Millions,5249000.0,12033000.0,-6.2715,121.07849999999999,23.439,1.2785,23.7145,60.0
Belgium,Belgium,WE,2029,Millions,5249000.0,12033000.0,-6.2715,121.07849999999999,23.439,1.2785,23.7145,380.0
Belgium,Belgium,WE,2030,Units,5249000.0,12051000.0,-6.403,122.627,23.513,1.293,23.7,60.0
Belgium,Belgium,WE,2030,Units,5249000.0,12051000.0,-6.403,122.627,23.513,1.293,23.7,380.0
Belgium,Belgium,WE,2030,Millions,5249000.0,12069000.0,-6.403,122.627,23.513,1.293,23.7,60.0
Belgium,Belgium,WE,2030,Millions,5249000.0,12069000.0,-6.403,122.627,23.513,1.293,23.7,380.0
Bolivia,Bolivia,LAC,2022,Units,,11960000.0,-7.122,80.1,13.94,3.606,16.617,
Bolivia,Bolivia,LAC,2022,Millions,,11960000.0,-9.0335,85.4385,13.0165,3.344,17.117,
Bolivia,Bolivia,LAC,2023,Units,,12045000.0,-10.945,90.777,12.093,3.082,17.617,
Bolivia,Bolivia,LAC,2023,Millions,,12130000.0,-10.781500000000001,94.364,11.123000000000001,1.9055,15.494,
Bolivia,Bolivia,LAC,2024,Units,,12210000.0,-10.618,97.951,10.153,0.729,13.371,
Bolivia,Bolivia,LAC,2024,Millions,,12290000.0,-11.8675,95.82849999999999,10.007000000000001,0.6645,13.5885,
Bolivia,Bolivia,LAC,2025,Units,,12370000.0,-13.117,93.706,9.861,0.6,13.806,78.0
Bolivia,Bolivia,LAC,2025,Units,,12370000.0,-13.117,93.706,9.861,0.6,13.806,222.0
Bolivia,Bolivia,LAC,2025,Millions,,12450000.0,-13.117,93.706,9.861,0.6,13.806,78.0
Bolivia,Bolivia,LAC,2025,Millions,,12450000.0,-13.117,93.706,9.861,0.6,13.806,222.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2022,Units,,3473000.0,0.149,31.219,23.053,4.227,27.438,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2022,Millions,,3473000.0,-0.761,30.1015,23.268,3.1105,26.6195,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2023,Units,,3468500.0,-1.671,28.984,23.483,1.994,25.801,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2023,Millions,,3464000.0,-1.776,29.255000000000003,24.198500000000003,2.483,27.345999999999997,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2024,Units,,3459500.0,-1.881,29.526,24.914,2.972,28.891,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2024,Millions,,3455000.0,-2.1775,30.087,24.890500000000003,2.686,28.805999999999997,
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2025,Units,,3450000.0,-2.474,30.648,24.867,2.4,28.721,109.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2025,Units,,3450000.0,-2.474,30.648,24.867,2.4,28.721,71.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2025,Millions,,3445000.0,-2.603,31.102,24.7815,2.55,28.6565,109.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2025,Millions,,3445000.0,-2.603,31.102,24.7815,2.55,28.6565,71.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2026,Units,,3440500.0,-2.732,31.556,24.696,2.7,28.592,55.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2026,Units,,3440500.0,-2.732,31.556,24.696,2.7,28.592,145.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2026,Millions,,3436000.0,-2.7140000000000004,32.007,24.6685,2.85,28.564999999999998,55.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2026,Millions,,3436000.0,-2.7140000000000004,32.007,24.6685,2.85,28.564999999999998,145.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2027,Units,,3431000.0,-2.696,32.458,24.641,3.0,28.538,40.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2027,Units,,3431000.0,-2.696,32.458,24.641,3.0,28.538,180.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2027,Millions,,3426000.0,-2.6515000000000004,32.936,24.625,3.0,28.506999999999998,40.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2027,Millions,,3426000.0,-2.6515000000000004,32.936,24.625,3.0,28.506999999999998,180.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2028,Units,,3421000.0,-2.607,33.414,24.609,3.0,28.476,45.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2028,Units,,3421000.0,-2.607,33.414,24.609,3.0,28.476,185.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2028,Millions,,3416000.0,-2.5895,33.8335,24.602,3.0,28.4825,45.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2028,Millions,,3416000.0,-2.5895,33.8335,24.602,3.0,28.4825,185.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2029,Units,,3410500.0,-2.572,34.253,24.595,3.0,28.489,225.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2029,Units,,3410500.0,-2.572,34.253,24.595,3.0,28.489,25.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2029,Millions,,3405000.0,-2.5620000000000003,34.819500000000005,24.5915,3.0,28.4745,225.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2029,Millions,,3405000.0,-2.5620000000000003,34.819500000000005,24.5915,3.0,28.4745,25.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2030,Units,,3399500.0,-2.552,35.386,24.588,3.0,28.46,25.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2030,Units,,3399500.0,-2.552,35.386,24.588,3.0,28.46,245.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2030,Millions,,3394000.0,-2.552,35.386,24.588,3.0,28.46,25.0
Bosnia and Herzegovina,Bosnia & Herzegovina,CEE,2030,Millions,,3394000.0,-2.552,35.386,24.588,3.0,28.46,245.0
Brazil,Brazil,LAC,2022,Units,,210863000.0,-3.965,83.939,15.928,3.017,18.088,1887.0
Brazil,Brazil,LAC,2022,Units,,210863000.0,-3.965,83.939,15.928,3.017,18.088,6429.0
Brazil,Brazil,LAC,2022,Millions,,210863000.0,-5.8385,83.97,15.207,3.1295,16.924500000000002,1887.0
Brazil,Brazil,LAC,2022,Millions,,210863000.0,-5.8385,83.97,15.207,3.1295,16.924500000000002,6429.0
Brazil,Brazil,LAC,2023,Units,,211279000.0,-7.712,84.001,14.486,3.242,15.761,465.0
Brazil,Brazil,LAC,2023,Units,,211279000.0,-7.712,84.001,14.486,3.242,15.761,6874.0
Brazil,Brazil,LAC,2023,Millions,,211695000.0,-6.9510000000000005,85.64250000000001,14.3695,3.319,16.3355,465.0
Brazil,Brazil,LAC,2023,Millions,,211695000.0,-6.9510000000000005,85.64250000000001,14.3695,3.319,16.3355,6874.0
Brazil,Brazil,LAC,2024,Units,,212139500.0,-6.19,87.284,14.253,3.396,16.91,270.0
Brazil,Brazil,LAC,2024,Units,,212139500.0,-6.19,87.284,14.253,3.396,16.91,3678.0
Brazil,Brazil,LAC,2024,Millions,,212584000.0,-7.297000000000001,89.35400000000001,14.2365,2.8979999999999997,16.8185,270.0
Brazil,Brazil,LAC,2024,Millions,,212584000.0,-7.297000000000001,89.35400000000001,14.2365,2.8979999999999997,16.8185,3678.0
Brazil,Brazil,LAC,2025,Units,,212973000.0,-8.404,91.424,14.22,2.4,16.727,9400.0
Brazil,Brazil,LAC,2025,Millions,,213362000.0,-7.9725,93.20150000000001,14.298,2.171,16.6825,9400.0
Brazil,Brazil,LAC,2026,Units,,213722500.0,-7.541,94.979,14.376,1.942,16.638,9300.0
Brazil,Brazil,LAC,2026,Millions,,214083000.0,-6.774,95.99799999999999,14.3875,2.09,16.606,9300.0
Brazil,Brazil,LAC,2027,Units,,214420000.0,-6.007,97.017,14.399,2.238,16.574,9200.0
Brazil,Brazil,LAC,2027,Millions,,214757000.0,-5.5685,97.506,14.422999999999998,2.2715,16.5435,9200.0
Brazil,Brazil,LAC,2028,Units,,215069500.0,-5.13,97.995,14.447,2.305,16.513,9150.0
Brazil,Brazil,LAC,2028,Millions,,215382000.0,-4.9635,98.1035,14.497,2.3685,16.485,9150.0
Brazil,Brazil,LAC,2029,Units,,215673000.0,-4.797,98.212,14.547,2.432,16.457,9050.0
Brazil,Brazil,LAC,2029,Millions,,215964000.0,-4.711,98.14,14.598500000000001,2.46,16.4285,9050.0
Brazil,Brazil,LAC,2030,Units,,216231500.0,-4.625,98.068,14.65,2.488,16.4,8950.0
Brazil,Brazil,LAC,2030,Millions,,216499000.0,-4.625,98.068,14.65,2.488,16.4,8950.0
Bulgaria,Bulgaria,CEE,2022,Units,,6448000.0,-0.8,22.484,20.016,4.039,22.687,322.0
Bulgaria,Bulgaria,CEE,2022,Units,,6448000.0,-0.8,22.484,20.016,4.039,22.687,120.0
Bulgaria,Bulgaria,CEE,2022,Millions,,6448000.0,-1.917,22.685000000000002,19.436,2.963,21.2185,322.0
Bulgaria,Bulgaria,CEE,2022,Millions,,6448000.0,-1.917,22.685000000000002,19.436,2.963,21.2185,120.0
Bulgaria,Bulgaria,CEE,2023,Units,,6446500.0,-3.034,22.886,18.856,1.887,19.75,381.0
Bulgaria,Bulgaria,CEE,2023,Units,,6446500.0,-3.034,22.886,18.856,1.887,19.75,120.0
Bulgaria,Bulgaria,CEE,2023,Millions,,6445000.0,-3.0359999999999996,23.482,18.8045,2.349,20.052,381.0
Bulgaria,Bulgaria,CEE,2023,Millions,,6445000.0,-3.0359999999999996,23.482,18.8045,2.349,20.052,120.0
Bulgaria,Bulgaria,CEE,2024,Units,,6441000.0,-3.038,24.078,18.753,2.811,20.354,276.0
Bulgaria,Bulgaria,CEE,2024,Units,,6441000.0,-3.038,24.078,18.753,2.811,20.354,175.0
Bulgaria,Bulgaria,CEE,2024,Millions,,6437000.0,-3.2249999999999996,26.247,17.570999999999998,2.9305,20.2865,276.0
Bulgaria,Bulgaria,CEE,2024,Millions,,6437000.0,-3.2249999999999996,26.247,17.570999999999998,2.9305,20.2865,175.0
Bulgaria,Bulgaria,CEE,2025,Units,,6350000.0,-3.412,28.416,16.389,3.05,20.219,15.0
Bulgaria,Bulgaria,CEE,2025,Units,,6350000.0,-3.412,28.416,16.389,3.05,20.219,465.0
Bulgaria,Bulgaria,CEE,2025,Millions,,6263000.0,-3.447,29.154,16.7,3.0694999999999997,20.2055,15.0
Bulgaria,Bulgaria,CEE,2025,Millions,,6263000.0,-3.447,29.154,16.7,3.0694999999999997,20.2055,465.0
Bulgaria,Bulgaria,CEE,2026,Units,,6237000.0,-3.482,29.892,17.011,3.089,20.192,15.0
Bulgaria,Bulgaria,CEE,2026,Units,,6237000.0,-3.482,29.892,17.011,3.089,20.192,455.0
Bulgaria,Bulgaria,CEE,2026,Millions,,6211000.0,-3.5525,30.7925,17.2175,2.9505,20.097,15.0
Bulgaria,Bulgaria,CEE,2026,Millions,,6211000.0,-3.5525,30.7925,17.2175,2.9505,20.097,455.0
Bulgaria,Bulgaria,CEE,2027,Units,,6185000.0,-3.623,31.693,17.424,2.812,20.002,455.0
Bulgaria,Bulgaria,CEE,2027,Units,,6185000.0,-3.623,31.693,17.424,2.812,20.002,15.0
Bulgaria,Bulgaria,CEE,2027,Millions,,6159000.0,-3.4765,32.4805,17.7175,2.7785,19.646,455.0
Bulgaria,Bulgaria,CEE,2027,Millions,,6159000.0,-3.4765,32.4805,17.7175,2.7785,19.646,15.0
Bulgaria,Bulgaria,CEE,2028,Units,,6133500.0,-3.33,33.268,18.011,2.745,19.29,10.0
Bulgaria,Bulgaria,CEE,2028,Units,,6133500.0,-3.33,33.268,18.011,2.745,19.29,450.0
Bulgaria,Bulgaria,CEE,2028,Millions,,6108000.0,-3.2350000000000003,33.9805,18.353,2.692,19.122,10.0
